# x  OriginalData  Fit  Background  peak0  peak1  peak2
6.220000000000000284e+01 1.500000000000000000e+01 2.229136842495177362e+01 1.939571302475278003e+01 2.907477364342470616e-01 1.499581199745428917e+00 1.105326464019318111e+00
6.221999999999999886e+01 1.400000000000000000e+01 2.223139513809702450e+01 1.936095433334565996e+01 2.899591506766239224e-01 1.489379800084071670e+00 1.091101853990668502e+00
6.224000000000000199e+01 2.600000000000000000e+01 2.217174279965061245e+01 1.932613545915134523e+01 2.891737693471270187e-01 1.479282254592451329e+00 1.077151316559687766e+00
6.225999999999999801e+01 2.500000000000000000e+01 2.211240295830572578e+01 1.929125640217003479e+01 2.883915751049545007e-01 1.469287156863543276e+00 1.063467824167192655e+00
6.228000000000000114e+01 2.000000000000000000e+01 2.205336741143351986e+01 1.925631716240158653e+01 2.876125507264635228e-01 1.459393124241926909e+00 1.050044574063542679e+00
6.229999999999999716e+01 2.100000000000000000e+01 2.199462819598961971e+01 1.922131773984602887e+01 2.868366791042223918e-01 1.449598797343590650e+00 1.036874979695779020e+00
6.232000000000000028e+01 2.900000000000000000e+01 2.193617757981532890e+01 1.918625813450339024e+01 2.860639432460687637e-01 1.439902839586982619e+00 1.023952662478887721e+00
6.234000000000000341e+01 2.000000000000000000e+01 2.187800805331473697e+01 1.915113834637367063e+01 2.852943262741814978e-01 1.430303936735112469e+00 1.011271443931772263e+00
6.235999999999999943e+01 1.800000000000000000e+01 2.182011232148872892e+01 1.911595837545684162e+01 2.845278114241570622e-01 1.420800796448322467e+00 9.988253381594063285e-01
6.238000000000000256e+01 1.800000000000000000e+01 2.176248329630834633e+01 1.908071822175296006e+01 2.837643820440947096e-01 1.411392147847473133e+00 9.866085446638199752e-01
6.239999999999999858e+01 2.100000000000000000e+01 2.170511408941050746e+01 1.904541788526194068e+01 2.830040215936950876e-01 1.402076741087311618e+00 9.746154414675619604e-01
6.242000000000000171e+01 1.700000000000000000e+01 2.164799800510091288e+01 1.901005736598384033e+01 2.822467136433593482e-01 1.392853346939659342e+00 9.628405785340524714e-01
6.243999999999999773e+01 2.100000000000000000e+01 2.159112853364853990e+01 1.897463666391865900e+01 2.814924418733052991e-01 1.383720756386261463e+00 9.512786714703170832e-01
6.246000000000000085e+01 2.000000000000000000e+01 2.153449934485817963e+01 1.893915577906636827e+01 2.807411900726842213e-01 1.374677780220952439e+00 9.399245954981741979e-01
6.247999999999999687e+01 2.400000000000000000e+01 2.147810428190762977e+01 1.890361471142699656e+01 2.799929421387123973e-01 1.365723248660982936e+00 9.287733796809368725e-01
6.250000000000000000e+01 2.100000000000000000e+01 2.142193735543667543e+01 1.886801346100054388e+01 2.792476820758045819e-01 1.356856010967170345e+00 9.178202013931563430e-01
6.252000000000000313e+01 2.800000000000000000e+01 2.136599273787632214e+01 1.883235202778698181e+01 2.785053939947212398e-01 1.348074935072747671e+00 9.070603810218703655e-01
6.253999999999999915e+01 1.500000000000000000e+01 2.131026475800685205e+01 1.879663041178633875e+01 2.777660621117200579e-01 1.339378907220597936e+00 8.964893768881928571e-01
6.256000000000000227e+01 2.300000000000000000e+01 2.125474789573387113e+01 1.876084861299861473e+01 2.770296707477156728e-01 1.330766831608691358e+00 8.861027803788480428e-01
6.257999999999999829e+01 2.100000000000000000e+01 2.119943677707253471e+01 1.872500663142375288e+01 2.762962043274496127e-01 1.322237630043550549e+00 8.758963112777823357e-01
6.260000000000000142e+01 1.500000000000000000e+01 2.114432616933033415e+01 1.868910446706183848e+01 2.755656473786644023e-01 1.313790241601448638e+00 8.658658132883828573e-01
6.261999999999999744e+01 1.900000000000000000e+01 2.108941097647895901e+01 1.865314211991287152e+01 2.748379845312887149e-01 1.305423622297247510e+00 8.560072497375516010e-01
6.264000000000000057e+01 1.500000000000000000e+01 2.103468623470703136e+01 1.861711958997673833e+01 2.741132005166267982e-01 1.297136744760581273e+00 8.463166994530851861e-01
6.265999999999999659e+01 1.200000000000000000e+01 2.098014710814593897e+01 1.858103687725358100e+01 2.733912801665594472e-01 1.288928597919287489e+00 8.367903528065099295e-01
6.267999999999999972e+01 1.800000000000000000e+01 2.092578888475948062e+01 1.854489398174322901e+01 2.726722084127469192e-01 1.280798186689819040e+00 8.274245079136874903e-01
6.270000000000000284e+01 2.100000000000000000e+01 2.087160697239236029e+01 1.850869090344585288e+01 2.719559702858446726e-01 1.272744531674543156e+00 8.182155669861185254e-01
6.271999999999999886e+01 2.200000000000000000e+01 2.081759689496788113e+01 1.847242764236142420e+01 2.712425509147231018e-01 1.264766668865677346e+00 8.091600328260545316e-01
6.274000000000000199e+01 1.500000000000000000e+01 2.076375428883023488e+01 1.843610419848982929e+01 2.705319355256939340e-01 1.256863649355737467e+00 8.002545054589760287e-01
6.275999999999999801e+01 1.500000000000000000e+01 2.071007489922465084e+01 1.839972057183121024e+01 2.698241094417472841e-01 1.249034539054354243e+00 7.914956788973426249e-01
6.278000000000000114e+01 2.200000000000000000e+01 2.065655457690818508e+01 1.836327676238548179e+01 2.691190580817909850e-01 1.241278418411222439e+00 7.828803380296898151e-01
6.279999999999999716e+01 2.500000000000000000e+01 2.060318927488729202e+01 1.832677277015261552e+01 2.684167669599012984e-01 1.233594382145136503e+00 7.744053556296387475e-01
6.282000000000000028e+01 1.500000000000000000e+01 2.054997504527557695e+01 1.829020859513269670e+01 2.677172216845763453e-01 1.225981538978850427e+00 7.660676894794532510e-01
6.284000000000000341e+01 1.500000000000000000e+01 2.049690803626655011e+01 1.825358423732561164e+01 2.670204079580005274e-01 1.218439011379715664e+00 7.578643796032229485e-01
6.285999999999999943e+01 2.000000000000000000e+01 2.044398448921761968e+01 1.821689969673155929e+01 2.663263115753121135e-01 1.210965935305891694e+00 7.497925456048535331e-01
6.288000000000000256e+01 2.600000000000000000e+01 2.039120073583856296e+01 1.818015497335034070e+01 2.656349184238788741e-01 1.203561459957999125e+00 7.418493841063460437e-01
6.289999999999999858e+01 1.300000000000000000e+01 2.033855319548285223e+01 1.814335006718204113e+01 2.649462144825816545e-01 1.196224747536127175e+00 7.340321662821026605e-01
6.292000000000000171e+01 1.200000000000000000e+01 2.028603837253483277e+01 1.810648497822666059e+01 2.642601858211009458e-01 1.188954973001997706e+00 7.263382354850722589e-01
6.293999999999999773e+01 1.700000000000000000e+01 2.023365285389053980e+01 1.806955970648417065e+01 2.635768185992145018e-01 1.181751323846227164e+00 7.187650049609256575e-01
6.296000000000000085e+01 1.500000000000000000e+01 2.018139330652764585e+01 1.803257425195459973e+01 2.628960990660967334e-01 1.174612999860492835e+00 7.113099556464560491e-01
6.297999999999999687e+01 1.400000000000000000e+01 2.012925647516085093e+01 1.799552861463791942e+01 2.622180135596284267e-01 1.167539212914562308e+00 7.039706340487392744e-01
6.300000000000000000e+01 2.100000000000000000e+01 2.007723917997945762e+01 1.795842279453415813e+01 2.615425485057090160e-01 1.160529186737986773e+00 6.967446502016052534e-01
6.302000000000000313e+01 2.000000000000000000e+01 2.002533831446359969e+01 1.792125679164331586e+01 2.608696904175786258e-01 1.153582156706428608e+00 6.896296756962787544e-01
6.303999999999999915e+01 1.100000000000000000e+01 1.997355084327601205e+01 1.788403060596536420e+01 2.601994258951434436e-01 1.146697369632441177e+00 6.826234417830598922e-01
6.306000000000000227e+01 1.400000000000000000e+01 1.992187380022640752e+01 1.784674423750033156e+01 2.595317416243078656e-01 1.139874083560624030e+00 6.757237375411442315e-01
6.307999999999999829e+01 2.500000000000000000e+01 1.987030428630540513e+01 1.780939768624818953e+01 2.588666243763146912e-01 1.133111567567078426e+00 6.689284081138248128e-01
6.310000000000000142e+01 2.300000000000000000e+01 1.981883946778541983e+01 1.777199095220899494e+01 2.582040610070868714e-01 1.126409101562992676e+00 6.622353530063455063e-01
6.311999999999999744e+01 1.900000000000000000e+01 1.976747657438557582e+01 1.773452403538271938e+01 2.575440384565805263e-01 1.119765976102332194e+00 6.556425244439448852e-01
6.314000000000000057e+01 2.000000000000000000e+01 1.971621289749847961e+01 1.769699693576927757e+01 2.568865437481385183e-01 1.113181492193473954e+00 6.491479257875926168e-01
6.315999999999999659e+01 1.600000000000000000e+01 1.966504578847659701e+01 1.765940965336881163e+01 2.562315639878545714e-01 1.106654961114752700e+00 6.427496100051779404e-01
6.317999999999999972e+01 2.000000000000000000e+01 1.961397265697473813e+01 1.762176218818117945e+01 2.555790863639386679e-01 1.100185704233759942e+00 6.364456781958622855e-01
6.320000000000000284e+01 1.000000000000000000e+01 1.956299096934856152e+01 1.758405454020652314e+01 2.549290981460918815e-01 1.093773052830383508e+00 6.302342781655627668e-01
6.321999999999999886e+01 1.800000000000000000e+01 1.951209824710458918e+01 1.754628670944478586e+01 2.542815866848839867e-01 1.087416347923431781e+00 6.241136030514856659e-01
6.324000000000000199e+01 2.500000000000000000e+01 1.946129206540161860e+01 1.750845869589588233e+01 2.536365394111380622e-01 1.081114940100789346e+00 6.180818899938118616e-01
6.325999999999999801e+01 1.400000000000000000e+01 1.941057005160103088e+01 1.747057049955995467e+01 2.529939438353207004e-01 1.074868189353047399e+00 6.121374188527061166e-01
6.328000000000000114e+01 2.000000000000000000e+01 1.935992988386315972e+01 1.743262212043691761e+01 2.523537875469356040e-01 1.068675464910465278e+00 6.062785109688386687e-01
6.329999999999999716e+01 2.000000000000000000e+01 1.930936928978975686e+01 1.739461355852677116e+01 2.517160582139266189e-01 1.062536145083255557e+00 6.005035279658016423e-01
6.332000000000000028e+01 1.500000000000000000e+01 1.925888604510944191e+01 1.735654481382957215e+01 2.510807435820799904e-01 1.056449617105054806e+00 5.948108705927330764e-01
6.334000000000000341e+01 1.800000000000000000e+01 1.920847797240486443e+01 1.731841588634517848e+01 2.504478314744391088e-01 1.050415276979564050e+00 5.891989776056825168e-01
6.335999999999999943e+01 1.000000000000000000e+01 1.915814293988095329e+01 1.728022677607381752e+01 2.498173097907182560e-01 1.044432529330236115e+00 5.836663246861806265e-01
6.338000000000000256e+01 1.800000000000000000e+01 1.910787886017063286e+01 1.724197748301531874e+01 2.491891665067239858e-01 1.038500787252963464e+00 5.782114233956263671e-01
6.339999999999999858e+01 1.000000000000000000e+01 1.905768368917937039e+01 1.720366800716971056e+01 2.485633896737835247e-01 1.032619472171718789e+00 5.728328201641579298e-01
6.342000000000000171e+01 1.000000000000000000e+01 1.900755542496490946e+01 1.716529834853704983e+01 2.479399674181736457e-01 1.026788013697025770e+00 5.675290953126598259e-01
6.343999999999999773e+01 1.900000000000000000e+01 1.895749210665180939e+01 1.712686850711725128e+01 2.473188879405590068e-01 1.021005849487265804e+00 5.622988621067338544e-01
6.346000000000000085e+01 1.400000000000000000e+01 1.890749181337985974e+01 1.708837848291037176e+01 2.467001395154328480e-01 1.015272425112684562e+00 5.571407658413711772e-01
6.347999999999999687e+01 1.900000000000000000e+01 1.885755266328434487e+01 1.704982827591641126e+01 2.460837104905635453e-01 1.009587193922107495e+00 5.520534829552627976e-01
6.350000000000000000e+01 1.700000000000000000e+01 1.880767281250760803e+01 1.701121788613534136e+01 2.454695892864449114e-01 1.003949616912239717e+00 5.470357201735830399e-01
6.352000000000000313e+01 1.300000000000000000e+01 1.875785045424078845e+01 1.697254731356721891e+01 2.448577643957534355e-01 9.983591625995487107e-01 5.420862136782662599e-01
6.353999999999999915e+01 1.500000000000000000e+01 1.870808381779411889e+01 1.693381655821195864e+01 2.442482243828082433e-01 9.928153068946284909e-01 5.372037283047244038e-01
6.356000000000000227e+01 2.000000000000000000e+01 1.865837116769574777e+01 1.689502562006964581e+01 2.436409578830355527e-01 9.873175329790069288e-01 5.323870567640607288e-01
6.357999999999999829e+01 2.300000000000000000e+01 1.860871080281687284e+01 1.685617449914019517e+01 2.430359536024409572e-01 9.818653311843604792e-01 5.276350188898775162e-01
6.360000000000000142e+01 2.600000000000000000e+01 1.855910105552355915e+01 1.681726319542369197e+01 2.424332003170812377e-01 9.764581988740399510e-01 5.229464609087447480e-01
6.361999999999999744e+01 1.000000000000000000e+01 1.850954029085307440e+01 1.677829170892007937e+01 2.418326868725462764e-01 9.710956403269107584e-01 5.183202547335371557e-01
6.364000000000000057e+01 2.300000000000000000e+01 1.846002690571498661e+01 1.673926003962938580e+01 2.412344021834403052e-01 9.657771666233913033e-01 5.137552972787693406e-01
6.365999999999999659e+01 2.100000000000000000e+01 1.841055932811542917e+01 1.670016818755163968e+01 2.406383352328720915e-01 9.605022955337191304e-01 5.092505097971965489e-01
6.367999999999999972e+01 1.600000000000000000e+01 1.836113601640384374e+01 1.666101615268669889e+01 2.400444750719457065e-01 9.552705514083137395e-01 5.048048372368817427e-01
6.370000000000000284e+01 1.800000000000000000e+01 1.831175545854231501e+01 1.662180393503473397e+01 2.394528108192589544e-01 9.500814650702651409e-01 5.004172476180560603e-01
6.371999999999999886e+01 1.200000000000000000e+01 1.826241617139500306e+01 1.658253153459571649e+01 2.388633316604039936e-01 9.449345737098470144e-01 4.960867314290352548e-01
6.374000000000000199e+01 1.100000000000000000e+01 1.821311670003856165e+01 1.654319895136950436e+01 2.382760268474725385e-01 9.398294207810328205e-01 4.918123010405497930e-01
6.375999999999999801e+01 1.000000000000000000e+01 1.816385561709270746e+01 1.650380618535629651e+01 2.376908856985668894e-01 9.347655558999868886e-01 4.875929901378584508e-01
6.378000000000000114e+01 1.100000000000000000e+01 1.811463152206867377e+01 1.646435323655592242e+01 2.371078975973122949e-01 9.297425347454433275e-01 4.834278531699950365e-01
6.379999999999999716e+01 2.500000000000000000e+01 1.806544304073749174e+01 1.642484010496852420e+01 2.365270519923769188e-01 9.247599189609911896e-01 4.793159648156022357e-01
6.382000000000000028e+01 1.600000000000000000e+01 1.801628882451488423e+01 1.638526679059398816e+01 2.359483383969927517e-01 9.198172760591627473e-01 4.752564194647394547e-01
6.384000000000000341e+01 2.100000000000000000e+01 1.796716754986433173e+01 1.634563329343234273e+01 2.353717463884830996e-01 9.149141793273448675e-01 4.712483307161616231e-01
6.385999999999999943e+01 2.000000000000000000e+01 1.791807791771640268e+01 1.630593961348367316e+01 2.347972656077924325e-01 9.100502077354275521e-01 4.672908308895095675e-01
6.388000000000000256e+01 2.000000000000000000e+01 1.786901865290397851e+01 1.626618575074786577e+01 2.342248857590208400e-01 9.052249458451755437e-01 4.633830705519177973e-01
6.389999999999999858e+01 1.600000000000000000e+01 1.781998850361381059e+01 1.622637170522497740e+01 2.336545966089634274e-01 9.004379837212952431e-01 4.595242180585719094e-01
6.392000000000000171e+01 2.600000000000000000e+01 1.777098624085246570e+01 1.618649747691497964e+01 2.330863879866506283e-01 8.956889168441265481e-01 4.557134591067116269e-01
6.393999999999999773e+01 2.100000000000000000e+01 1.772201065792744146e+01 1.614656306581790091e+01 2.325202497828973425e-01 8.909773460239738263e-01 4.519499963026678557e-01
6.396000000000000085e+01 1.800000000000000000e+01 1.767306056994204511e+01 1.610656847193374119e+01 2.319561719498504648e-01 8.863028773169868701e-01 4.482330487414661890e-01
6.397999999999999687e+01 1.400000000000000000e+01 1.762413481330424503e+01 1.606651369526247208e+01 2.313941445005445186e-01 8.816651219426147046e-01 4.445618515986132224e-01
6.400000000000000000e+01 1.800000000000000000e+01 1.757523224524875616e+01 1.602639873580412200e+01 2.308341575084584540e-01 8.770636962025467609e-01 4.409356557336283067e-01
6.401999999999999602e+01 2.200000000000000000e+01 1.752635174337187252e+01 1.598622359355866251e+01 2.302762011070779435e-01 8.724982214011589576e-01 4.373537273049731833e-01
